,frame_id,id,x1,y1,w,h,cls,last_move_pixel,exist_time
2100,239,3,1688.0,406.0,115.0,96.0,car,0.0,237.0
2101,239,15,814.0,86.0,65.0,38.0,car,0.7071067811865476,49.0
2102,239,1,1788.0,457.0,131.0,97.0,car,0.0,237.0
2103,240,15,814.0,86.0,65.0,39.0,car,0.5,50.0
2104,240,8,11.0,753.0,358.0,320.0,car,1.118033988749895,238.0
2105,240,6,168.0,460.0,118.0,107.0,car,0.0,238.0
2106,240,1,1788.0,457.0,131.0,97.0,car,0.0,238.0
2107,240,4,1617.0,342.0,92.0,95.0,car,0.0,238.0
2108,240,10,1031.0,271.0,86.0,63.0,car,1.0,232.0
2109,240,3,1688.0,406.0,115.0,96.0,car,0.0,238.0
2110,240,5,925.0,705.0,229.0,198.0,car,3.1622776601683795,238.0
2111,241,6,168.0,460.0,118.0,107.0,car,0.0,239.0
2112,241,5,923.0,709.0,233.0,201.0,car,5.5,239.0
2113,241,8,11.0,756.0,357.0,318.0,car,2.0615528128088303,239.0
2114,241,1,1788.0,456.0,131.0,98.0,car,0.5,239.0
2115,241,15,814.0,87.0,64.0,38.0,car,0.7071067811865476,51.0
2116,241,3,1688.0,406.0,115.0,96.0,car,0.0,239.0
2117,241,4,1616.0,342.0,94.0,95.0,car,0.0,239.0
2118,241,10,1030.0,270.0,85.0,62.0,car,2.1213203435596424,233.0
2119,242,5,923.0,716.0,237.0,205.0,car,9.219544457292887,240.0
2120,242,4,1616.0,342.0,94.0,95.0,car,0.0,240.0
2121,242,6,167.0,460.0,118.0,107.0,car,1.0,240.0
2122,242,1,1788.0,456.0,131.0,98.0,car,0.0,240.0
2123,242,8,12.0,761.0,353.0,313.0,car,2.692582403567252,240.0
2124,242,10,1029.0,269.0,84.0,62.0,car,1.8027756377319946,234.0
2125,242,15,814.0,88.0,66.0,39.0,car,1.8027756377319946,52.0
2126,242,3,1688.0,406.0,115.0,96.0,car,0.0,240.0
2127,243,10,1029.0,268.0,84.0,62.0,car,1.0,235.0
2128,243,6,166.0,460.0,119.0,107.0,car,0.5,241.0
2129,243,5,924.0,719.0,237.0,206.0,car,3.640054944640259,241.0
2130,243,4,1616.0,342.0,94.0,95.0,car,0.0,241.0
2131,243,3,1688.0,406.0,115.0,96.0,car,0.0,241.0
2132,243,8,11.0,762.0,354.0,312.0,car,0.7071067811865476,241.0
2133,243,15,814.0,88.0,67.0,40.0,car,0.7071067811865476,53.0
2134,243,1,1788.0,456.0,131.0,98.0,car,0.0,241.0
2135,244,8,11.0,767.0,351.0,306.0,car,2.5,242.0
2136,244,5,926.0,723.0,237.0,206.0,car,4.47213595499958,242.0
2137,244,4,1616.0,342.0,94.0,96.0,car,0.5,242.0
2138,244,6,166.0,460.0,119.0,107.0,car,0.0,242.0
2139,244,1,1788.0,456.0,131.0,98.0,car,0.0,242.0
2140,244,15,814.0,89.0,66.0,39.0,car,0.7071067811865476,54.0
2141,244,3,1688.0,406.0,115.0,96.0,car,0.0,242.0
2142,244,10,1027.0,267.0,85.0,62.0,car,1.8027756377319946,236.0
2143,245,3,1688.0,406.0,115.0,96.0,car,0.0,243.0
2144,245,10,1025.0,265.0,84.0,62.0,car,3.2015621187164243,237.0
2145,245,4,1616.0,342.0,94.0,96.0,car,0.0,243.0
2146,245,1,1788.0,457.0,131.0,98.0,car,1.0,243.0
2147,245,8,13.0,771.0,346.0,301.0,car,1.5811388300841898,243.0
2148,245,6,168.0,460.0,118.0,107.0,car,1.5,243.0
2149,245,5,926.0,727.0,239.0,207.0,car,4.6097722286464435,243.0
2150,245,15,813.0,90.0,68.0,40.0,car,1.5,55.0
2151,246,5,931.0,736.0,233.0,201.0,car,6.324555320336759,244.0
2152,246,3,1688.0,406.0,115.0,96.0,car,0.0,244.0
2153,246,8,14.0,779.0,343.0,295.0,car,5.024937810560445,244.0
2154,246,4,1616.0,342.0,94.0,96.0,car,0.0,244.0
2155,246,10,1022.0,264.0,85.0,62.0,car,2.692582403567252,238.0
2156,246,6,168.0,460.0,118.0,107.0,car,0.0,244.0
2157,246,1,1787.0,457.0,132.0,98.0,car,0.5,244.0
2158,246,15,814.0,90.0,68.0,41.0,car,1.118033988749895,56.0
2159,247,15,815.0,91.0,67.0,40.0,car,0.7071067811865476,57.0
2160,247,8,14.0,781.0,343.0,293.0,car,1.0,245.0
2161,247,1,1787.0,457.0,132.0,98.0,car,0.0,245.0
2162,247,4,1616.0,342.0,94.0,96.0,car,0.0,245.0
2163,247,10,1022.0,263.0,85.0,63.0,car,0.5,239.0
2164,247,6,168.0,460.0,118.0,107.0,car,0.0,245.0
2165,247,5,932.0,740.0,231.0,198.0,car,2.5,245.0
2166,247,3,1688.0,406.0,115.0,96.0,car,0.0,245.0
2167,248,10,1020.0,262.0,86.0,63.0,car,1.8027756377319946,240.0
2168,248,8,14.0,786.0,341.0,289.0,car,3.1622776601683795,246.0
2169,248,3,1687.0,406.0,117.0,96.0,car,0.0,246.0
2170,248,15,814.0,91.0,69.0,40.0,car,0.0,58.0
2171,248,6,169.0,460.0,117.0,107.0,car,0.5,246.0
2172,248,5,933.0,746.0,232.0,199.0,car,6.670832032063167,246.0
2173,248,1,1787.0,457.0,132.0,99.0,car,0.5,246.0
2174,248,4,1616.0,342.0,94.0,96.0,car,0.0,246.0
2175,249,15,815.0,91.0,68.0,41.0,car,0.7071067811865476,59.0
2176,249,4,1616.0,342.0,94.0,96.0,car,0.0,247.0
2177,249,5,934.0,753.0,235.0,200.0,car,7.905694150420948,247.0
2178,249,1,1787.0,457.0,132.0,99.0,car,0.0,247.0
2179,249,3,1687.0,406.0,117.0,96.0,car,0.0,247.0
2180,249,10,1018.0,260.0,85.0,64.0,car,2.9154759474226504,241.0
2181,249,6,169.0,460.0,118.0,107.0,car,0.5,247.0
2182,249,8,13.0,791.0,339.0,285.0,car,3.605551275463989,247.0
2183,250,4,1616.0,342.0,94.0,96.0,car,0.0,248.0
2184,250,5,933.0,758.0,241.0,205.0,car,7.762087348130012,248.0
2185,250,15,816.0,92.0,67.0,40.0,car,0.7071067811865476,60.0
2186,250,10,1016.0,258.0,85.0,63.0,car,3.2015621187164243,242.0
2187,250,3,1687.0,406.0,117.0,96.0,car,0.0,248.0
2188,250,1,1787.0,457.0,132.0,99.0,car,0.0,248.0
2189,250,6,169.0,460.0,118.0,107.0,car,0.0,248.0
2190,250,8,14.0,796.0,334.0,279.0,car,2.5,248.0
2191,251,5,932.0,760.0,244.0,207.0,car,3.0413812651491097,249.0
2192,251,3,1687.0,406.0,117.0,96.0,car,0.0,249.0
2193,251,10,1016.0,257.0,83.0,63.0,car,1.4142135623730951,243.0
2194,251,6,170.0,460.0,117.0,107.0,car,0.5,249.0
2195,251,1,1787.0,457.0,132.0,99.0,car,0.0,249.0
2196,251,15,816.0,92.0,67.0,40.0,car,0.0,61.0
2197,251,4,1616.0,342.0,94.0,96.0,car,0.0,249.0
2198,251,8,14.0,798.0,334.0,277.0,car,1.0,249.0
2199,252,3,1687.0,406.0,117.0,96.0,car,0.0,250.0
2200,252,5,931.0,764.0,249.0,212.0,car,6.670832032063167,250.0
2201,252,8,13.0,801.0,334.0,274.0,car,1.8027756377319946,250.0
2202,252,1,1787.0,457.0,132.0,99.0,car,0.0,250.0
2203,252,6,170.0,460.0,116.0,107.0,car,0.5,250.0
2204,252,4,1617.0,342.0,93.0,96.0,car,0.5,250.0
2205,252,10,1015.0,256.0,82.0,60.0,car,2.9154759474226504,244.0
2206,252,15,817.0,92.0,66.0,40.0,car,0.5,62.0
2207,253,1,1787.0,456.0,132.0,100.0,car,0.5,251.0
2208,253,10,1015.0,254.0,80.0,60.0,car,2.23606797749979,245.0
2209,253,4,1617.0,342.0,93.0,96.0,car,0.0,251.0
2210,253,8,14.0,807.0,330.0,268.0,car,3.1622776601683795,251.0
2211,253,6,170.0,460.0,117.0,107.0,car,0.5,251.0
2212,253,5,933.0,771.0,250.0,212.0,car,7.433034373659253,251.0
2213,253,3,1687.0,406.0,117.0,96.0,car,0.0,251.0
2214,253,15,816.0,93.0,68.0,39.0,car,0.5,63.0
2215,254,15,816.0,93.0,68.0,40.0,car,0.5,64.0
2216,254,3,1687.0,406.0,117.0,96.0,car,0.0,252.0
2217,254,8,16.0,813.0,324.0,262.0,car,3.1622776601683795,252.0
2218,254,5,933.0,777.0,255.0,216.0,car,8.381527307120106,252.0
2219,254,4,1617.0,342.0,93.0,96.0,car,0.0,252.0
2220,254,1,1787.0,456.0,132.0,100.0,car,0.0,252.0
2221,254,6,170.0,460.0,116.0,106.0,car,0.7071067811865476,252.0
2222,254,10,1013.0,252.0,82.0,60.0,car,2.23606797749979,246.0
2223,255,8,18.0,819.0,321.0,256.0,car,3.0413812651491097,253.0
2224,255,10,1011.0,250.0,82.0,61.0,car,2.5,247.0
2225,255,1,1787.0,456.0,132.0,100.0,car,0.0,253.0
2226,255,6,169.0,460.0,117.0,106.0,car,0.5,253.0
2227,255,3,1687.0,406.0,117.0,96.0,car,0.0,253.0
2228,255,4,1616.0,342.0,95.0,96.0,car,0.0,253.0
2229,255,15,815.0,93.0,70.0,41.0,car,0.5,65.0
2230,255,5,935.0,783.0,256.0,217.0,car,6.96419413859206,253.0
2231,256,5,935.0,785.0,257.0,218.0,car,2.5495097567963922,254.0
2232,256,4,1616.0,342.0,95.0,96.0,car,0.0,254.0
2233,256,3,1687.0,406.0,117.0,96.0,car,0.0,254.0
2234,256,15,815.0,93.0,70.0,42.0,car,0.5,66.0
2235,256,1,1787.0,456.0,132.0,100.0,car,0.0,254.0
2236,256,6,169.0,460.0,117.0,106.0,car,0.0,254.0
2237,256,8,17.0,821.0,323.0,254.0,car,1.0,254.0
2238,256,10,1011.0,250.0,82.0,61.0,car,0.0,248.0
2239,257,6,169.0,460.0,117.0,106.0,car,0.0,255.0
2240,257,1,1788.0,457.0,131.0,99.0,car,0.7071067811865476,255.0
2241,257,8,19.0,826.0,320.0,250.0,car,3.0413812651491097,255.0
2242,257,5,936.0,792.0,258.0,217.0,car,6.670832032063167,255.0
2243,257,15,815.0,93.0,70.0,42.0,car,0.0,67.0
2244,257,4,1616.0,342.0,94.0,95.0,car,0.7071067811865476,255.0
2245,257,3,1687.0,406.0,117.0,96.0,car,0.0,255.0
2246,257,10,1010.0,249.0,81.0,60.0,car,2.1213203435596424,249.0
2247,258,8,19.0,832.0,316.0,244.0,car,3.605551275463989,256.0
2248,258,5,938.0,798.0,262.0,221.0,car,8.94427190999916,256.0
2249,258,4,1616.0,342.0,94.0,95.0,car,0.0,256.0
2250,258,3,1687.0,406.0,117.0,96.0,car,0.0,256.0
2251,258,10,1009.0,247.0,81.0,60.0,car,2.23606797749979,250.0
2252,258,15,816.0,94.0,70.0,42.0,car,1.4142135623730951,68.0
2253,258,1,1788.0,457.0,131.0,99.0,car,0.0,256.0
2254,258,6,168.0,460.0,118.0,106.0,car,0.5,256.0
2255,259,15,816.0,94.0,70.0,42.0,car,0.0,69.0
2256,259,4,1616.0,342.0,94.0,95.0,car,0.0,257.0
2257,259,3,1687.0,406.0,117.0,96.0,car,0.0,257.0
2258,259,6,168.0,460.0,118.0,107.0,car,0.5,257.0
2259,259,8,20.0,838.0,312.0,238.0,car,3.1622776601683795,257.0
2260,259,10,1009.0,246.0,79.0,59.0,car,1.8027756377319946,251.0
2261,259,5,940.0,805.0,264.0,223.0,car,8.54400374531753,257.0
2262,259,1,1788.0,457.0,131.0,99.0,car,0.0,257.0
2263,260,10,1008.0,246.0,79.0,58.0,car,1.118033988749895,252.0
2264,260,4,1616.0,342.0,94.0,94.0,car,0.5,258.0
2265,260,3,1687.0,406.0,117.0,96.0,car,0.0,258.0
2266,260,8,18.0,840.0,314.0,236.0,car,1.4142135623730951,258.0
2267,260,5,941.0,808.0,265.0,223.0,car,3.3541019662496847,258.0
2268,260,1,1788.0,458.0,131.0,98.0,car,0.5,258.0
2269,260,6,168.0,460.0,118.0,107.0,car,0.0,258.0
2270,260,15,816.0,94.0,70.0,43.0,car,0.5,70.0
2271,261,1,1788.0,458.0,131.0,98.0,car,0.0,259.0
2272,261,3,1687.0,406.0,117.0,96.0,car,0.0,259.0
2273,261,10,1006.0,245.0,80.0,58.0,car,1.8027756377319946,253.0
2274,261,8,18.0,844.0,311.0,232.0,car,2.5,259.0
2275,261,15,816.0,94.0,71.0,43.0,car,0.5,71.0
2276,261,4,1616.0,342.0,94.0,94.0,car,0.0,259.0
2277,261,6,168.0,460.0,118.0,107.0,car,0.0,259.0
2278,261,5,943.0,813.0,268.0,226.0,car,7.3824115301167,259.0
2279,262,15,816.0,95.0,70.0,43.0,car,1.118033988749895,72.0
2280,262,3,1687.0,406.0,117.0,96.0,car,0.0,260.0
2281,262,1,1788.0,458.0,131.0,98.0,car,0.0,260.0
2282,262,4,1617.0,342.0,92.0,94.0,car,0.0,260.0
2283,262,6,169.0,460.0,117.0,107.0,car,0.5,260.0
2284,262,10,1004.0,243.0,81.0,59.0,car,2.1213203435596424,254.0
2285,262,8,20.0,852.0,303.0,223.0,car,4.031128874149275,260.0
2286,262,5,945.0,820.0,272.0,227.0,car,8.5,260.0
2287,263,3,1687.0,406.0,117.0,96.0,car,0.0,261.0
2288,263,1,1788.0,458.0,131.0,98.0,car,0.0,261.0
2289,263,6,169.0,460.0,117.0,107.0,car,0.0,261.0
2290,263,8,21.0,859.0,296.0,214.0,car,3.5355339059327378,261.0
2291,263,10,1002.0,241.0,82.0,60.0,car,2.1213203435596424,255.0
2292,263,15,816.0,95.0,70.0,43.0,car,0.0,73.0
2293,263,5,948.0,828.0,274.0,230.0,car,10.307764064044152,261.0
2294,263,4,1617.0,342.0,92.0,94.0,car,0.0,261.0
2295,264,10,1002.0,240.0,80.0,59.0,car,1.8027756377319946,256.0
2296,264,15,817.0,96.0,69.0,43.0,car,1.118033988749895,74.0
2297,264,1,1788.0,458.0,131.0,98.0,car,0.0,262.0
2298,264,5,951.0,835.0,278.0,234.0,car,10.295630140987,262.0
2299,264,3,1687.0,406.0,117.0,96.0,car,0.0,262.0
2300,264,6,169.0,459.0,118.0,108.0,car,0.7071067811865476,262.0
2301,264,8,23.0,868.0,290.0,207.0,car,5.5901699437494745,262.0
2302,264,4,1617.0,342.0,92.0,93.0,car,0.5,262.0
2303,265,15,817.0,96.0,69.0,43.0,car,0.0,75.0
2304,265,10,1002.0,239.0,80.0,59.0,car,1.0,257.0
2305,265,4,1617.0,342.0,92.0,93.0,car,0.0,263.0
2306,265,3,1687.0,406.0,117.0,96.0,car,0.0,263.0
2307,265,8,22.0,871.0,291.0,204.0,car,1.5811388300841898,263.0
2308,265,5,951.0,837.0,282.0,236.0,car,3.605551275463989,263.0
2309,265,6,169.0,459.0,118.0,108.0,car,0.0,263.0
2310,265,1,1788.0,458.0,131.0,98.0,car,0.0,263.0
2311,266,6,169.0,459.0,118.0,108.0,car,0.0,264.0
2312,266,8,23.0,876.0,286.0,199.0,car,2.9154759474226504,264.0
2313,266,3,1687.0,406.0,117.0,96.0,car,0.0,264.0
2314,266,5,954.0,841.0,281.0,236.0,car,4.716990566028302,264.0
2315,266,1,1788.0,458.0,131.0,98.0,car,0.0,264.0
2316,266,10,1000.0,238.0,80.0,59.0,car,2.23606797749979,258.0
2317,266,15,818.0,96.0,69.0,43.0,car,1.0,76.0
2318,266,4,1617.0,342.0,92.0,93.0,car,0.0,264.0
2319,267,3,1686.0,406.0,119.0,96.0,car,0.0,265.0
2320,267,10,1000.0,237.0,79.0,59.0,car,1.118033988749895,259.0
2321,267,1,1788.0,458.0,131.0,98.0,car,0.0,265.0
2322,267,5,956.0,843.0,280.0,235.0,car,2.1213203435596424,265.0
2323,267,4,1617.0,342.0,92.0,93.0,car,0.0,265.0
2324,267,15,818.0,97.0,69.0,43.0,car,1.0,77.0
2325,267,8,22.0,878.0,287.0,197.0,car,1.118033988749895,265.0
2326,267,6,170.0,458.0,117.0,109.0,car,0.7071067811865476,265.0
2327,268,1,1787.0,457.0,132.0,99.0,car,0.7071067811865476,266.0
2328,268,5,960.0,849.0,276.0,230.0,car,4.031128874149275,266.0
2329,268,3,1687.0,406.0,117.0,96.0,car,0.0,266.0
2330,268,4,1617.0,342.0,92.0,93.0,car,0.0,266.0
2331,268,10,999.0,236.0,79.0,59.0,car,1.4142135623730951,260.0
2332,268,15,818.0,97.0,69.0,44.0,car,0.5,78.0
2333,268,8,23.0,883.0,284.0,192.0,car,2.5495097567963922,266.0
2334,268,6,170.0,458.0,117.0,109.0,car,0.0,266.0
2335,269,10,998.0,235.0,78.0,58.0,car,2.1213203435596424,261.0
2336,269,8,23.0,890.0,279.0,184.0,car,3.905124837953327,267.0
2337,269,15,818.0,98.0,69.0,44.0,car,1.0,79.0
2338,269,6,170.0,459.0,116.0,108.0,car,0.7071067811865476,267.0
2339,269,3,1687.0,406.0,117.0,96.0,car,0.0,267.0
2340,269,1,1787.0,457.0,132.0,99.0,car,0.0,267.0
2341,269,4,1617.0,342.0,92.0,93.0,car,0.0,267.0
2342,269,5,967.0,858.0,267.0,221.0,car,5.1478150704935,267.0
2343,270,8,26.0,895.0,270.0,179.0,car,2.9154759474226504,268.0
2344,270,3,1687.0,406.0,117.0,96.0,car,0.0,268.0
2345,270,10,997.0,234.0,77.0,57.0,car,2.1213203435596424,262.0
2346,270,5,973.0,868.0,259.0,211.0,car,5.385164807134504,268.0
2347,270,6,170.0,459.0,116.0,108.0,car,0.0,268.0
2348,270,1,1787.0,457.0,132.0,99.0,car,0.0,268.0
2349,270,15,820.0,99.0,67.0,43.0,car,1.118033988749895,80.0
2350,270,4,1617.0,342.0,92.0,93.0,car,0.0,268.0
2351,271,4,1617.0,342.0,92.0,93.0,car,0.0,269.0
2352,271,3,1686.0,406.0,119.0,96.0,car,0.0,269.0
2353,271,6,170.0,459.0,116.0,108.0,car,0.0,269.0
2354,271,1,1788.0,457.0,131.0,99.0,car,0.5,269.0
2355,271,10,996.0,232.0,77.0,57.0,car,2.23606797749979,263.0
2356,271,15,820.0,100.0,67.0,42.0,car,0.5,81.0
2357,271,5,978.0,876.0,254.0,203.0,car,4.716990566028302,269.0
2358,272,1,1788.0,457.0,131.0,99.0,car,0.0,270.0
2359,272,5,979.0,878.0,254.0,201.0,car,1.4142135623730951,270.0
2360,272,15,820.0,101.0,67.0,42.0,car,1.0,82.0
2361,272,10,995.0,231.0,78.0,58.0,car,0.7071067811865476,264.0
2362,272,6,170.0,459.0,116.0,108.0,car,0.0,270.0
2363,272,3,1686.0,406.0,119.0,96.0,car,0.0,270.0
2364,272,4,1617.0,342.0,92.0,93.0,car,0.0,270.0
2365,273,4,1616.0,342.0,94.0,94.0,car,0.5,271.0
2366,273,6,171.0,459.0,115.0,107.0,car,0.7071067811865476,271.0
2367,273,10,994.0,230.0,77.0,58.0,car,1.8027756377319946,265.0
2368,273,1,1788.0,458.0,131.0,98.0,car,0.5,271.0
2369,273,5,980.0,884.0,252.0,195.0,car,3.0,271.0
2370,273,3,1686.0,406.0,119.0,96.0,car,0.0,271.0
2371,273,15,821.0,102.0,65.0,41.0,car,0.5,83.0
2372,274,4,1616.0,342.0,94.0,94.0,car,0.0,272.0
2373,274,1,1788.0,458.0,131.0,98.0,car,0.0,272.0
2374,274,10,993.0,229.0,77.0,58.0,car,1.4142135623730951,266.0
2375,274,15,822.0,103.0,64.0,40.0,car,0.7071067811865476,84.0
2376,274,6,172.0,459.0,114.0,107.0,car,0.5,272.0
2377,274,3,1686.0,406.0,119.0,96.0,car,0.0,272.0
2378,274,5,986.0,892.0,246.0,187.0,car,5.0,272.0
2379,275,15,822.0,105.0,65.0,40.0,car,2.0615528128088303,85.0
2380,275,5,994.0,901.0,242.0,178.0,car,7.5,273.0
2381,275,1,1788.0,458.0,131.0,98.0,car,0.0,273.0
2382,275,3,1686.0,406.0,119.0,96.0,car,0.0,273.0
2383,275,6,172.0,459.0,114.0,107.0,car,0.0,273.0
2384,275,10,992.0,228.0,77.0,58.0,car,1.4142135623730951,267.0
2385,275,4,1616.0,342.0,94.0,94.0,car,0.0,273.0
2386,276,3,1686.0,406.0,119.0,96.0,car,0.0,274.0
2387,276,5,995.0,903.0,244.0,176.0,car,2.23606797749979,274.0
2388,276,4,1616.0,342.0,94.0,95.0,car,0.5,274.0
2389,276,10,992.0,228.0,77.0,57.0,car,0.5,268.0
2390,276,1,1788.0,458.0,131.0,98.0,car,0.0,274.0
2391,276,15,822.0,106.0,65.0,40.0,car,1.0,86.0
2392,276,6,172.0,460.0,114.0,105.0,car,0.0,274.0
2393,277,4,1616.0,342.0,94.0,95.0,car,0.0,275.0
2394,277,16,6.0,936.0,291.0,141.0,car,0.0,0.0
2395,277,3,1686.0,406.0,119.0,96.0,car,0.0,275.0
2396,277,1,1788.0,458.0,131.0,98.0,car,0.0,275.0
2397,277,5,999.0,909.0,243.0,169.0,car,4.301162633521313,275.0
2398,277,15,822.0,106.0,65.0,40.0,car,0.0,87.0
2399,277,6,173.0,460.0,114.0,105.0,car,1.0,275.0
2400,277,10,992.0,227.0,75.0,57.0,car,1.4142135623730951,269.0
2401,278,3,1686.0,406.0,119.0,96.0,car,0.0,276.0
2402,278,10,990.0,226.0,75.0,56.0,car,2.5,270.0
2403,278,16,11.0,943.0,277.0,134.0,car,4.031128874149275,1.0
2404,278,5,1013.0,918.0,242.0,160.0,car,14.230249470757707,276.0
2405,278,15,822.0,107.0,66.0,40.0,car,1.118033988749895,88.0
2406,278,4,1616.0,342.0,94.0,95.0,car,0.0,276.0
2407,278,6,173.0,460.0,114.0,105.0,car,0.0,276.0
2408,278,1,1788.0,458.0,131.0,98.0,car,0.0,276.0
2409,279,15,821.0,107.0,67.0,41.0,car,0.7071067811865476,89.0
2410,279,4,1616.0,342.0,94.0,95.0,car,0.0,277.0
2411,279,10,989.0,225.0,74.0,55.0,car,2.1213203435596424,271.0
2412,279,3,1686.0,406.0,119.0,96.0,car,0.0,277.0
2413,279,5,1010.0,927.0,237.0,151.0,car,7.106335201775948,277.0
2414,279,16,17.0,952.0,261.0,125.0,car,4.924428900898052,2.0
2415,279,1,1788.0,458.0,131.0,98.0,car,0.0,277.0
2416,279,6,173.0,460.0,114.0,105.0,car,0.0,277.0
2417,280,3,1686.0,406.0,119.0,96.0,car,0.0,278.0
2418,280,4,1616.0,342.0,94.0,95.0,car,0.0,278.0
2419,280,10,987.0,224.0,75.0,54.0,car,2.1213203435596424,272.0
2420,280,15,821.0,107.0,68.0,42.0,car,0.7071067811865476,90.0
2421,280,16,22.0,958.0,248.0,119.0,car,3.3541019662496847,3.0
2422,280,6,173.0,460.0,114.0,105.0,car,0.0,278.0
2423,280,1,1787.0,457.0,132.0,99.0,car,0.7071067811865476,278.0
2424,280,5,1010.0,935.0,233.0,143.0,car,4.47213595499958,278.0
2425,281,1,1787.0,457.0,132.0,99.0,car,0.0,279.0
2426,281,3,1686.0,406.0,119.0,96.0,car,0.0,279.0
2427,281,6,173.0,460.0,114.0,105.0,car,0.0,279.0
2428,281,4,1616.0,342.0,94.0,95.0,car,0.0,279.0
2429,281,5,1008.0,937.0,236.0,141.0,car,1.118033988749895,279.0
2430,281,15,821.0,108.0,68.0,41.0,car,0.5,91.0
2431,281,10,987.0,223.0,75.0,55.0,car,0.5,273.0
2432,282,5,1011.0,944.0,232.0,133.0,car,3.1622776601683795,280.0
2433,282,1,1787.0,457.0,132.0,100.0,car,0.5,280.0
2434,282,4,1616.0,342.0,94.0,95.0,car,0.0,280.0
2435,282,15,822.0,108.0,67.0,42.0,car,0.7071067811865476,92.0
2436,282,6,173.0,460.0,114.0,105.0,car,0.0,280.0
2437,282,10,986.0,222.0,76.0,55.0,car,1.118033988749895,274.0
2438,282,3,1686.0,406.0,119.0,96.0,car,0.0,280.0
2439,283,3,1686.0,406.0,119.0,96.0,car,0.0,281.0
2440,283,10,984.0,220.0,77.0,56.0,car,2.1213203435596424,275.0
2441,283,5,1018.0,954.0,224.0,123.0,car,5.830951894845301,281.0
2442,283,1,1787.0,457.0,132.0,99.0,car,0.5,281.0
2443,283,6,173.0,460.0,114.0,105.0,car,0.0,281.0
2444,283,15,822.0,109.0,68.0,41.0,car,0.7071067811865476,93.0
2445,283,4,1616.0,342.0,94.0,95.0,car,0.0,281.0
2446,284,5,1018.0,957.0,226.0,120.0,car,1.8027756377319946,282.0
2447,284,3,1686.0,406.0,119.0,96.0,car,0.0,282.0
2448,284,6,173.0,460.0,114.0,105.0,car,0.0,282.0
2449,284,15,822.0,110.0,68.0,41.0,car,1.0,94.0
2450,284,4,1616.0,342.0,94.0,95.0,car,0.0,282.0
2451,284,10,984.0,219.0,76.0,56.0,car,1.118033988749895,276.0
2452,284,17,16.0,982.0,250.0,94.0,car,0.0,0.0
2453,284,1,1788.0,457.0,131.0,99.0,car,0.5,282.0
2454,285,6,173.0,460.0,114.0,105.0,car,0.0,283.0
2455,285,10,984.0,218.0,76.0,56.0,car,1.0,277.0
2456,285,17,19.0,984.0,244.0,92.0,car,1.0,1.0
2457,285,1,1788.0,457.0,131.0,99.0,car,0.0,283.0
2458,285,3,1686.0,406.0,119.0,96.0,car,0.0,283.0
2459,285,5,1023.0,966.0,221.0,111.0,car,5.1478150704935,283.0
2460,285,4,1616.0,342.0,94.0,95.0,car,0.0,283.0
2461,285,15,822.0,110.0,69.0,41.0,car,0.5,95.0
2462,286,5,1028.0,975.0,214.0,103.0,car,5.220153254455275,284.0
2463,286,1,1788.0,457.0,131.0,98.0,car,0.5,284.0
2464,286,4,1616.0,342.0,94.0,95.0,car,0.0,284.0
2465,286,10,983.0,217.0,74.0,56.0,car,2.23606797749979,278.0
2466,286,15,822.0,110.0,71.0,43.0,car,1.4142135623730951,96.0
2467,286,6,173.0,460.0,114.0,105.0,car,0.0,284.0
2468,286,3,1686.0,405.0,119.0,97.0,car,0.5,284.0
2469,287,15,822.0,110.0,71.0,44.0,car,0.5,97.0
2470,287,6,173.0,460.0,114.0,105.0,car,0.0,285.0
2471,287,5,1037.0,988.0,197.0,89.0,car,6.020797289396148,285.0
2472,287,10,981.0,216.0,74.0,56.0,car,2.23606797749979,279.0
2473,287,3,1686.0,405.0,119.0,97.0,car,0.0,285.0
2474,287,1,1788.0,457.0,131.0,98.0,car,0.0,285.0
2475,287,4,1617.0,342.0,93.0,95.0,car,0.5,285.0
2476,288,3,1686.0,404.0,119.0,98.0,car,0.5,286.0
2477,288,10,981.0,216.0,73.0,55.0,car,0.7071067811865476,280.0
2478,288,6,173.0,460.0,114.0,105.0,car,0.0,286.0
2479,288,5,1037.0,991.0,197.0,86.0,car,1.5,286.0
2480,288,18,1874.0,536.0,43.0,263.0,car,0.0,0.0
2481,288,1,1788.0,457.0,131.0,97.0,car,0.5,286.0
2482,288,4,1617.0,342.0,93.0,95.0,car,0.0,286.0
2483,288,15,822.0,111.0,72.0,44.0,car,1.118033988749895,98.0
2484,289,15,821.0,111.0,73.0,44.0,car,0.5,99.0
2485,289,5,1044.0,998.0,189.0,79.0,car,4.6097722286464435,287.0
2486,289,4,1617.0,342.0,93.0,95.0,car,0.0,287.0
2487,289,3,1686.0,405.0,119.0,97.0,car,0.5,287.0
2488,289,1,1788.0,457.0,131.0,97.0,car,0.0,287.0
2489,289,18,1869.0,532.0,45.0,269.0,car,4.123105625617661,1.0
2490,289,6,173.0,460.0,114.0,105.0,car,0.0,287.0
2491,289,10,980.0,214.0,74.0,56.0,car,1.5811388300841898,281.0
2492,290,6,173.0,460.0,113.0,105.0,car,0.5,288.0
2493,290,3,1686.0,405.0,119.0,97.0,car,0.0,288.0
2494,290,15,822.0,111.0,72.0,45.0,car,0.7071067811865476,100.0
2495,290,10,980.0,212.0,72.0,55.0,car,2.692582403567252,282.0
2496,290,1,1789.0,457.0,129.0,97.0,car,0.0,288.0
